idx1	idx2	t_1	t_2	t_3	q_1	q_2	q_3	q_4
17	20	4.11554599318069	-0.000906076008719138	0.0322112236170461	0.999992027705686	-0.000903529988253391	0.00377353943766	-0.000942633939377466
18	21	4.12332100595228	-0.0123116169454444	0.0347240405408827	0.999993484567008	0.00273896617285753	0.00232393819943939	-0.000358048993999581
19	24	6.88624853019767	-0.0169478597367605	0.106619608855088	0.9999916731169	0.00215080488915659	-0.00340576861175798	-0.000654580288390424
20	26	8.28999944526369	-0.0115699996551941	0.144309859826776	0.999988728753732	-1.32750797430725e-05	-0.00471010524341222	-0.000597576658836482
21	27	8.31316641806062	-0.0086662660969512	0.141147527669449	0.999993503263081	-0.00219370047117644	-0.00276601906209427	-0.000728181585820159
22	29	9.73217783851802	-0.00942550662180692	0.139965360987204	0.999990609035061	-0.00422644129822555	-0.000837329439208159	-0.000466813720836182
23	29	8.3527697094691	-0.00355909449411568	0.102509279173988	0.999990468389119	-0.0043479193614168	0.000307856678775391	-0.000252888123361798
24	25	1.38250542838429	0.000486996167503774	0.0156322191525987	0.999999311251037	-0.000473490460850956	-0.00105490641713869	-0.000201188186348131
25	30	6.98776438027497	0.000895357247165311	0.0626639460120262	0.999992806866449	-0.003484656327864	0.0014730776649795	0.000270975701234152
26	31	7.00142283043855	0.0026244618079434	0.0557583708388408	0.999989584190397	-0.0041140268530171	0.00196153724202243	0.000242209448946384
27	28	1.39828144474991	-0.00100513168190858	0.0144160144716759	0.999999583550388	-0.000383367080791037	0.000798487519774368	0.000219878178162598
28	33	7.02293763190904	-0.00338728229825665	0.0719101562626221	0.999993022075131	-0.00372237822994497	-5.78966595471631e-05	0.000310401894773011
29	32	4.21745078181236	0.000161182912604001	0.041543628575624	0.999995753399715	-0.00289679708038539	0.000308147143044713	8.24290645663755e-05
30	33	4.22428689129193	-0.00233118065085727	0.0445246105493627	0.999999312652745	-0.00110200992557895	0.000186204458798223	0.000354395346204984
31	32	1.40772377033159	-0.000709105298893348	0.0143098802153952	0.999999828566736	-0.000551617438367357	0.000138304122608022	0.000139487171514748
32	34	2.8228380611938	-0.00783813573682682	0.0268260596838813	0.999999264357309	0.000944878037516295	-0.000528299578508003	0.00054716532326305
33	36	4.25182799738069	-0.00677279069046071	0.0380832453568526	0.99999880616435	0.000633565196827936	0.000467187755949055	0.00132966184296776
34	41	9.9763895868074	0.00873086555294522	0.0766230192842073	0.999991911211505	0.00123981517312561	0.00177314580053503	0.00339062293206
35	38	4.27164854357344	-0.00126515252041098	0.037817058981972	0.999998530789383	-0.000407543996108119	0.000347581344398386	0.00162834706861667
36	40	5.70554235186434	-0.00157604230860763	0.0511495809575674	0.999997251220406	0.000274602345550679	0.00103504327572095	0.00208586447358403
37	42	7.14386823728295	-0.00711158721316182	0.0632937675634128	0.999994364830948	0.00248240201286598	0.000640916937115441	0.00216730525680408
38	42	5.71768964167927	-0.011441959042757	0.048007593682485	0.999995335809283	0.00247479962386955	0.000837509232325408	0.00158186749972135
39	41	2.85966015806192	-0.00826198622690944	0.0287751762616662	0.999998604819369	0.00144720130031751	0.000427104337681884	0.000716623748632549
40	44	5.71879318406979	-0.0231598561791967	0.057377011733761	0.999994839116355	0.00317156836573834	0.000265004850422038	0.000438938704736896
41	46	7.13571955357994	-0.0325000719550708	0.0748799951458023	0.999992271691034	0.00389880479497437	0.000413189347022565	-0.000291811478004111
42	49	9.95801360233674	-0.0520059730398209	0.101811443762965	0.99999541488434	0.00259058410846243	-3.39633020988841e-05	-0.00156777892840492
43	49	8.52974468904774	-0.0446606304779825	0.0936264598078511	0.999996846328727	0.0019168109004411	-0.000252319214316835	-0.0016029671197962
44	50	8.51310707080399	-0.0346710799201514	0.105650605450164	0.999998685858985	-0.00010416280786023	0.000101152488786344	-0.0016146821935574
45	50	7.0881949953191	-0.0253516592588444	0.0941261222362816	0.999998776062971	-0.000615767671454492	-0.000215114773921754	-0.00142212108069925
46	47	1.41986154070363	-0.00742851153687003	0.0160541448902435	0.999999599921608	0.000747679623099588	-0.000424614300991536	-0.00024664650887482
47	52	7.06856193423172	-0.00715093462550179	0.0849330075649079	0.999979731573522	-0.0059836564444542	0.00137087420536415	-0.001689083069091
48	52	5.65104682639412	0.0015225906193753	0.0656092024128964	0.999980046174437	-0.00594303620576628	0.00165262354429083	-0.00136250102685667
49	52	4.23724257068656	0.0077071231866845	0.0514034246879015	0.999985365768235	-0.00507219840713828	0.00161620016813315	-0.000963820369574796
50	55	7.02898714596379	0.00819694861627529	0.0814463015169443	0.999962120229989	-0.00851805556216474	0.000391100960884896	-0.00174581631989259
51	58	9.79559839435142	-0.00794119832102386	0.123417043767321	0.999982732399073	-0.00562330707451378	-0.000600856985725953	-0.00159758946954671
52	53	1.40008387155473	0.00392244629787829	0.0163167028210557	0.999997402953836	-0.00224837457630757	-0.000189289950948955	-0.000321039971138194
53	55	2.80466075633928	0.0062368811910133	0.0372995632593227	0.999996279302409	-0.00261242496092722	-0.000363992638846484	-0.00069579200976605
54	58	5.58307953635554	-0.00461930615585362	0.0727107919683837	0.999999736593968	-1.35397969721873e-05	-0.000455738319242076	-0.000564739986865877
55	61	8.33932688867212	-0.00709087190501533	0.104779747626801	0.999998466640374	0.00164476838958484	-0.00052343081200175	0.000295760091184231
56	58	2.78467153416717	-0.00623295762609619	0.0328143050729902	0.999999199814938	0.00120053887128665	-0.000395044635139977	-5.49148211078196e-05
57	61	5.54874299968761	-0.00194619159537395	0.0714645680825656	0.99999894761977	0.00116435470641075	-0.00067344535912341	0.000543607227507533
58	60	2.77187353974337	-0.00211648422305908	0.0343586836209706	0.999999903017307	0.000352769303020128	6.80378182398592e-05	0.000254735257596174
59	66	9.66485807910425	0.0548576156877155	0.115687134065112	0.999989808857475	0.00336487446388132	0.00133543125740886	0.00269748482654894
60	62	2.76849587645001	0.00978601017906091	0.034477671322071	0.999999796977861	5.3683734198909e-05	-8.96514580326639e-05	0.000628589619697686
61	66	6.89211075148637	0.047544784713396	0.0801833976204544	0.999991256469511	0.00315842685052756	0.00146471121405573	0.00231645103962652
62	65	4.14110716877306	0.0275817166915083	0.052367676927996	0.999995181820534	0.00233688280446389	0.00121172429323851	0.00164530809069356
63	66	4.12540858585349	0.0223073642943754	0.0487548503553798	0.999993536067154	0.0031390925391275	0.000939988837673731	0.00147998071810203
64	67	4.11238297468567	0.0261636120997158	0.0515585241899863	0.999995652951368	0.00271843409737732	7.88468667592681e-05	0.00113928819795382
65	69	5.45461511906862	0.0422955111530759	0.0722450509144907	0.999997615191216	0.0019254814490321	-0.000721468821710553	0.000735945521296924
66	69	4.08566775254389	0.0344643138481154	0.0558913926232415	0.999999158198904	0.000929002844228883	-0.000797547228981786	0.000429503918859868
67	69	2.71964073479365	0.0241642694729964	0.0359672900137947	0.999999837084499	0.000282656989414364	-0.00045372931969445	0.000200164197487802
68	74	8.10289233626605	0.0717759328475387	0.110587223718257	0.999997072253464	-0.00227520931152516	0.000669228467963233	-0.000480666564398595
69	70	1.35315258257672	0.0126453240329645	0.0176450931365071	0.999999933392485	9.88339040583062e-05	-0.00034551261282929	-6.37802467944382e-05
70	76	8.07139641349211	0.0618819753931156	0.100702196539058	0.999998048923861	-0.00172590375683021	-0.000770155574710906	-0.000574686944562042
71	77	8.05600411863858	0.0531176488860665	0.0920663125833169	0.999998781179799	-0.0010942977792804	-0.0010241325542754	-0.000437382896300507
72	76	5.3698240106807	0.0392005859888332	0.0628111315077025	0.999999678337691	-0.000561063876382763	-0.000503620337911901	-0.000273675713150167
73	79	8.04672402092036	0.0559543122692533	0.114520149635633	0.999997466177892	0.00218994801275532	-7.49384754900924e-05	-0.000515897007839969
74	80	8.03957486225323	0.0590224366784727	0.131378368228526	0.99999287285833	0.00362814800063537	-0.000521503299456136	-0.000904880620382615
75	77	2.67477639802126	0.0138081426544743	0.0334908491946716	0.999998122517154	0.000324270746666952	-0.00190990191594422	-4.56653188578954e-05
76	83	9.3449245894548	0.0667415072180922	0.121008440869566	0.99999501646424	0.0018023590274687	-0.00155002674481788	-0.00207749024319134
77	83	8.00874630009813	0.0637698977651564	0.0999182417245323	0.999996174197103	0.00153375598081833	-0.000961482858630717	-0.00209158658923217
78	83	6.66383560592241	0.053512453805589	0.0896322004197976	0.999996550333038	0.000468090362625957	-0.00161487667007644	-0.00201801555427897
79	80	1.33838695951128	0.0168632473997226	0.0235659342364083	0.999999527421857	0.000788677818538772	0.000334188795233281	-0.000459849116490551
80	82	2.66029478846642	0.0305396321608221	0.0434110911495943	0.99999777987722	-0.000519879047338276	-0.00191687075002932	-0.000703969413736107
81	84	3.98339524643596	0.0249706568665816	0.0534348677969478	0.999989891154273	-0.00346034784701313	-0.00239229790826555	-0.00158760598431565
82	86	5.32294866099305	0.00953904518120081	0.0524044013384732	0.999990997738874	-0.00326583721775486	0.00112566110007121	-0.00246406890450045
83	88	6.67676592346693	0.00546864526014343	0.046299938209125	0.99999151129247	-0.00204950945630519	0.00220253795712088	-0.00281525852066194
84	85	1.33317775756654	0.00465215543947591	0.0102273616394145	0.999998898455269	-0.000718981790579661	0.00109663176890705	-0.000695379174384683
85	88	4.01190911791927	0.00706012368090886	0.032261840548314	0.999998242958536	0.000191733804078437	0.00121212031710901	-0.00141706821496176
86	90	5.39692525204804	0.0377121444390291	0.08379394439482	0.999996348441305	-0.00166168788003357	-0.000422551920980108	-0.00208886268577484
87	90	4.06284906477021	0.040070027526962	0.0759786410649345	0.999995921821534	-0.00215815692411221	-0.000778578757493497	-0.00170073928332542
88	90	2.71968659707963	0.0351879642402159	0.0563850735729391	0.999997403886834	-0.00190194381498504	-0.000410253705528888	-0.00118596847123445
89	93	5.42411050430288	0.0546005380145884	0.107549908437341	0.999995931334933	-0.0015272170948803	-0.00111268108143692	-0.00213702183771567
90	96	8.13191625102831	0.0685464818739654	0.16128198949725	0.999996517228154	0.000725647880776836	0.000267428951582391	-0.00252338036607569
91	98	9.47872846391424	0.0758200513681943	0.180173998014634	0.999993200845126	0.00297376147438102	0.00124590189374785	-0.00178961858633106
92	98	8.12512880902362	0.0717633259603839	0.156142129230578	0.999991866779473	0.00352113770798112	0.00152392294691705	-0.00124323087056233
93	100	9.46898675468686	0.0840661988879579	0.17021637287796	0.999988133339457	0.00465997406595137	0.0014171325143619	9.77620025547056e-05
94	98	5.41228811242691	0.0494443099597296	0.10049575614094	0.999995085863535	0.00284446696503246	0.00125427200385254	-0.000405040993740666
95	102	9.45583453805439	0.0943215740235003	0.180036903011779	0.999983480087084	0.0053347815736626	0.000904446394540279	0.00193949354349124
96	97	1.35406906629965	0.0111557310003694	0.0242033566973501	0.999999443223949	0.0010374511505208	0.000192803877728344	8.57710196312567e-06
97	102	6.752932249168	0.0749726822393843	0.136674754082379	0.999990362854631	0.00379918906637802	0.000679092672730482	0.00209265225113372
98	103	6.75138500351656	0.0766409845354765	0.137801211176222	0.99999101976604	0.00334208410117956	0.000368766609837533	0.00257970392179188
99	101	2.69785100795369	0.0267586792800785	0.0499445038039466	0.999998208176932	0.00142541944387065	0.000454498312177762	0.00115985068828695
100	105	6.74922866417367	0.0730877444306188	0.123589620966351	0.999993747904144	0.00211492958645047	0.000109454327472088	0.00283182718722373
101	107	8.08820275982236	0.0833208724883165	0.157314071493772	0.999979591739923	0.00507775312554102	-0.00200060889105183	0.00332115806881846
102	103	1.35026597683327	0.0130006269540945	0.0312878672327555	0.999999718234927	0.00037587614464907	-4.99856902924197e-05	0.000647880097395035
103	110	9.43492423810198	0.0763885070854048	0.189266500111466	0.999908936905922	0.0127982439575606	-0.00143181765462185	0.00403394911671415
104	109	6.74090236311614	0.0435073101327696	0.134626934523355	0.999935532448197	0.0109991374873449	7.36194116568475e-06	0.00281955100638973
105	108	4.04400328110193	0.0239243982479524	0.0856223162564749	0.999974321735942	0.00698588571626782	-0.000213133150737456	0.00158361730298362
106	110	5.3906915754889	0.0233068240940692	0.100868649116508	0.999929212791099	0.0116544729518656	-6.73630851831262e-05	0.00239543929192022
107	108	1.35308451639732	0.00500990892280649	0.0296317307036866	0.999993085698149	0.00340013119089368	0.00140321863024553	0.000546480791438803
108	110	2.69432165377019	0.00576607776455674	0.0473417269909639	0.999983819908954	0.00548629003301205	-0.000741912126258021	0.00130771111770925
109	112	4.03387804117197	0.0302088959694876	0.0813124207410586	0.99999161464636	-7.32082183004691e-05	-0.00409351154597693	9.1873528838422e-05
110	116	8.08459394073812	0.000831485908868938	0.135349001927865	0.999989396696197	0.00430104421853146	0.000651243065570423	-0.00151109108783242
111	112	1.34574744577715	0.0151993376238201	0.0239907908104403	0.999997947935207	-0.00177656566455008	-0.000883557830071878	-0.000408980899776164
112	117	6.74283857653421	-0.0258291877797459	0.0639538282975122	0.999968534844127	0.00693270037587672	0.00372363969250371	-0.00100074703585333
113	115	2.69950881278464	-0.00894400304211337	0.0291658397718543	0.99998638661019	0.00408516283635968	0.00318607786764909	-0.000622050414068438
114	115	1.35039601991635	-0.00710451153047102	0.0164749401404452	0.999994940075422	0.00272390174611036	0.00161842120458399	-0.000284421579592032
115	121	8.09819432855318	-0.0261443781602627	0.113950636210266	0.999993561462387	-0.00291388974431046	-0.00107809345352173	-0.00179554861666357
116	122	8.10746468927602	-0.0227144328060955	0.1218105562086	0.999979765588948	-0.00599573510188512	-0.000764705797250568	-0.00198363260312248
117	123	8.12168906219214	-0.0242366956110191	0.128839009569826	0.999967936458968	-0.00771230526035653	-0.00104415623409088	-0.00188577287135349
118	119	1.34982929446517	0.00295421607469139	0.0205379383427192	0.999997864058406	-0.0019714494202338	-0.000180481978619619	-0.000593878829791034
119	124	6.78147761125812	-0.0146051658079794	0.106964379680705	0.999979753435261	-0.00591903601032975	-0.00225218672236105	-0.000620795642970642
120	124	5.43107022335894	-0.00885873016125989	0.0715426517355895	0.999990598316401	-0.0042029280062716	-0.00105202983085229	-0.000178628707890887
121	122	1.35855343335632	-0.00145065729300343	0.0174168597136462	0.999999248235003	-0.00100608622984175	0.000671533335384827	-0.000200905218713643
122	126	5.44515189369121	-0.0178430737925395	0.0706054829438417	0.999976121528793	-0.00596399452193089	-0.00340558093580656	0.000767567628544392
123	129	8.20945529966981	-0.0454023704420282	0.108060616604857	0.999956627079974	-0.00928856461480993	-0.000660525956962749	0.000173872650963332
124	125	1.35954289377393	0.00317072959054293	0.0169982358538144	0.999997391054835	-0.00174132150298739	-0.00145276928264332	0.000274124711277417
125	131	8.24238328022624	-0.0830103406356027	0.0283880564562808	0.999988736793554	-0.00387415884136261	0.0026004815107811	0.00086872044707698
126	133	9.63829437905881	-0.0655296302836697	0.0196519181357097	0.999994717203875	-0.00172421780302959	-0.00106057393684758	0.00254319095510869
127	128	1.37671516407671	-0.00399754979082691	0.0120620482028952	0.999997812596956	-0.00166476478305315	0.00124158347578586	-0.000248656375332503
128	131	4.13221120055108	-0.0381966528956215	0.00433275868158036	0.999994871320936	0.00253422379189958	0.00157995064206893	0.00115706420110546
129	135	8.29533771058683	-0.00231768355433096	0.0536838925860809	0.999986231861069	-0.00200843264955875	-0.00349848153035405	0.00335602645628616
130	132	2.75664892181122	-0.0171449158209414	0.0128576321635544	0.999994873970706	0.00150166911223924	-0.00213428438014192	0.00185522299865347
131	137	8.33845592841411	0.00705883915312393	0.100298184282093	0.999979413014208	-0.00597933292050093	-0.0014536466853093	0.00181880095113821
132	133	1.37918955162689	-0.00458522407984428	0.00714151474027578	0.999997039752908	-0.000526106599584921	-0.00225498160671861	0.000747499310685415
133	140	9.79363079155759	-0.0167946306519875	0.0593328844791284	0.999987015552309	-0.00330328633080229	0.00388004467817821	4.77440898797755e-05
134	138	5.59200099496498	-0.0145622425575533	0.0278971869987442	0.999988618937064	-0.00295696025244218	0.00373409920525298	-0.000273652212552379
135	141	8.4193676004634	-0.0347343674185391	0.0597396897151722	0.9999902301669	0.00244637594685187	0.00364323678795646	-0.000530698768385898
136	142	8.44199434272321	-0.0316393181529731	0.0945786960817378	0.999984981822224	0.00479784985324596	0.00258471627423157	-0.000579662465271212
137	140	4.2146811814233	-0.0120020123719919	0.0541354097639055	0.999996695582107	0.00236330455702428	0.00101168578513959	-1.04071787898511e-05
138	140	2.81290555156382	-0.00996531208650062	0.0375093308634494	0.999997732092079	0.00204189972869875	0.000604708663814454	2.79933730162555e-05
139	144	7.07719532038221	-0.0220587537589329	0.120362236411763	0.999967431159502	0.00787586532601949	0.00161478402802646	-0.000706992345083723
140	146	8.51201297883923	0.00071251136937041	0.170171855988004	0.999990456389365	0.00237850072180944	-0.00350867264603016	-0.00105786613963507
141	143	2.83842053158567	-0.00905670952588552	0.0480086242899938	0.999992729186476	0.00353409146850882	0.00137943358686224	-0.000385920528225912
142	147	7.11786940827598	0.0321660048718337	0.164557433382759	0.999977140920471	-0.00512070994954693	-0.00423510624548012	-0.00124893603619837
143	147	5.69782768541762	0.0394719093706248	0.150511941062818	0.999960668208223	-0.00715468731630953	-0.00513895378256428	-0.00103132923498826
144	147	4.27599956952858	0.0401171737154651	0.114447799900911	0.999946948155173	-0.00887142401727736	-0.00515668343312797	-0.000898513790393778
145	150	7.17046664402804	0.054700111512509	0.133643548183638	0.999929141383373	-0.0117959118733141	0.000250441745184347	-0.00158302063178821
146	149	4.30979361219393	0.042940760433863	0.056281769342836	0.999948373943659	-0.00955169127366692	0.00308028557100485	-0.00158949112796559
147	152	7.21222973737232	0.0236562542913181	0.0430442554927219	0.999994007219353	-0.00106303138541866	0.00327571983870365	0.00035376431826422
148	149	1.43803167407355	0.00819416691549311	0.0127990491842765	0.999998934276828	-0.000742211744860575	0.00120398978846298	-0.000361905407211092
149	151	2.88605571189084	0.0023148338846871	0.0294201969711309	0.999996353870368	0.0025687397275818	-8.52227007060778e-06	0.000832916294197031
150	154	5.81495703387705	0.0182261643471983	0.0664583445679172	0.999997096951058	0.00189053209201899	-0.000402132108275491	0.00143884246272997
151	154	4.36693866008167	0.0133705167616982	0.0515340783750411	0.999999479350491	0.000341020774497312	-0.000418533238632144	0.000865929273822026
152	155	4.37790182112966	0.0161202335236349	0.0620970945106329	0.999998753616621	-0.00152742283947985	0.000116560275936319	0.000382306650545334
153	155	2.92259783252211	0.0122221396270317	0.0459778618496755	0.999998928389366	-0.00134714017919551	0.000558370516433627	0.000129057441099044
154	159	7.35792855087305	0.0156239930303373	0.104534003891743	0.99999974078431	8.20691709870803e-05	-0.000163461448459659	0.000696402411362908
155	160	7.37460318259405	0.0153734133212087	0.11041291611641	0.999999013658716	0.000691324925155801	-0.000929072698338544	0.00079471715924816
156	162	8.87604869999516	0.0183722921070867	0.125316745160816	0.999999060572782	-0.000176550533800474	-0.000968366326508291	0.000953913057014325
157	158	1.47526004113553	-0.00193717931315887	0.0153329331668161	0.999999923750481	0.00037577245475831	-4.96482344565259e-05	9.39635405121565e-05
158	163	7.41832599715151	0.0174917469216801	0.0938491280071199	0.999999389999262	-0.000583021836020669	-0.000419553036367684	0.000839083959819093
159	160	1.47746360879613	0.0049631932537349	0.0206232590562429	0.99999994763947	-1.5471694317196e-05	-0.00027559506104553	0.000168905432949834
160	164	5.95062925740355	0.00435704874781675	0.068301465176256	0.999999592966895	-0.000643921265296093	-0.000257993356917108	0.000576949630956385
161	163	2.97395486422362	0.00161669371827736	0.0319643969412415	0.999999856992802	-0.000368576306383021	-0.000177008985248761	0.000344722643235796
162	166	5.96237861722338	-0.00770689654776325	0.0626852313627117	0.999999349891607	0.00102742780383448	-0.000401009664489978	0.000289481814798943
163	164	1.4903840508616	-0.00152256083103549	0.0133953779226717	0.999999958054624	-0.000250459710235193	5.56704694841124e-05	0.000134393013872023
164	170	8.97107624046392	-0.0237843043733205	0.0908779235526089	0.999997132711993	0.00235006684038	0.000435478068408075	-0.000148702688924531
165	170	7.47974432114581	-0.0205390801684169	0.0738599509664648	0.999998149142653	0.00187784241189636	0.000368424603104117	-0.000199204561086257
166	172	9.00012283431324	-0.0178738307901618	0.0951992785710113	0.999999723634621	0.000267233996492476	0.000473286300058217	-0.000507263985934061
167	173	9.01643164847177	-0.0126559623569638	0.107072531497402	0.999998483505425	-0.000456086785249484	0.00151423160155929	-0.000729434268628854
168	169	1.49591277541571	-0.00349982930770091	0.0165579968550658	0.999999973226599	7.96562633978671e-05	0.000217167827924195	6.31000367325286e-06
169	171	3.00712296031023	-0.00135906680349361	0.0429520469307781	0.999999612939993	-0.000534798259519349	-0.000694961027168037	-7.16927968341243e-05
170	172	3.01130894009576	-0.000795879220013603	0.0431455970678831	0.999999424023796	-0.000984143714324506	-0.00021452434803392	-0.000370664981953058
171	172	1.50560497464396	0.000580951967324089	0.0196638933669136	0.999999683660936	-0.000637453182741216	0.000401089715613117	-0.000255848605032602
172	178	9.09906347664795	-0.020356766639409	0.103288964058365	0.999998909801577	-0.000408847388398444	0.000638941425275987	-0.00126688331213892
173	179	9.10872674350503	-0.0202275438583688	0.118839144165324	0.999999615133719	-0.000287411804293334	-0.000209331676904922	-0.000802064285638971
174	178	6.07694123204294	-0.0105116683434886	0.0828464458515226	0.999999379182367	-0.000382203472591486	-0.000772949345684246	-0.000705765326219694
175	179	6.08160235736419	-0.011284190430538	0.0680494817431576	0.999999835886819	-0.00029394847693581	0.000388782888389738	-0.000301112094645886
176	180	6.09530418361402	-0.00828163446498988	0.0585684935262152	0.999999125770384	-0.000471116817124789	0.00123154527873747	9.9013331029817e-05
177	179	3.04556556064978	-0.0051912365598431	0.0296336651423887	0.999999618694607	0.000207038103810132	0.000838141321213449	0.000131396307975521
178	182	6.10997999046971	-0.00448210260157535	0.0608877026711923	0.999998794270233	-0.0014246371860962	0.00059660936360859	0.000161010048258767
179	181	3.05620968001666	-0.00248472457743037	0.0338571505825207	0.999999571406527	-0.000895559305088268	0.000212057799065843	0.000100954358491844
180	184	6.12712228736315	-0.00942892458251634	0.0611712338514398	0.999999700611622	-0.000734254464052169	0.000235587886598924	-6.43847497273951e-05
181	183	3.06463387942943	-0.00402360263087653	0.0290168133604836	0.999999686396688	-0.000790407591840648	2.85811563294962e-05	-4.05645469387017e-05
182	185	4.60466950667906	-0.00848588950330434	0.0491087323058219	0.999999035030192	0.00123871241932099	0.000620852261320468	0.000100362823263493
183	185	3.07305727333121	-0.00695878602395075	0.0354908394990176	0.999998629955979	0.00153859056589921	0.000609132554334151	4.22228328379222e-05
184	190	9.23529444598487	-0.020213214949044	0.113302217976368	0.999985199774692	0.00504433386516551	0.00202865864674076	-0.000198674407176296
185	186	1.5392865361131	-0.00571134573016139	0.0191792353427176	0.999998874169771	0.00141171244049495	0.000507615465994451	-3.24609671243323e-05
186	188	3.07279837520136	-0.0094527074659597	0.037026304421095	0.99999839811095	0.00138351539210173	-0.00110068106815381	0.000279574463806707
187	193	9.24274689905917	-0.013382319524467	0.163265068853067	0.999995008064603	0.00301853426163908	0.000153710331684476	-0.000921232825785609
188	193	7.70505707407275	-0.010348266530734	0.135308105556519	0.999996183790207	0.0024046626839997	0.000861469793717574	-0.00105255507869774
189	190	1.546211099653	0.00093494196909594	0.0271080800560482	0.999999038584599	0.000526461280036936	0.00126460941442503	-0.000215479526329476
190	193	4.61988408417651	-0.00215276827810956	0.110207235376336	0.999998582785652	0.000906474272455373	-0.00130838480021497	-0.000548507333496544
191	195	6.1670779801895	0.00354405132085692	0.146027589669933	0.999997192298187	-0.00165659528549335	-0.00081424467117748	-0.00148596548334525
192	193	1.53954969604539	0.00225698291730978	0.0351731487619669	0.999999829444374	-0.000487321458509985	-3.82987892190393e-05	-0.000319628254383356
193	197	6.17703983463678	0.0113086760669277	0.148375879255326	0.999994893471823	-0.00257159502574951	-0.000224587657575787	-0.00188400893965268
194	197	4.63539806922258	0.0129224441950426	0.115837655976552	0.999997325709189	-0.00183106947940071	-0.000419858469435863	-0.00134888023857886
195	198	4.63073120041246	0.0133256442412708	0.1131854767105	0.999998361120159	-0.00115897570065202	-0.000513289208299323	-0.00129269737769133
196	200	6.18927143242226	0.0122083037187549	0.158038835367684	0.999998378811211	-1.42742859738029e-07	-0.000614449896640928	-0.0016925797632144
197	202	7.74809839176372	-0.00345248759133267	0.166662764915096	0.999997022910323	0.00154109965604122	0.000433067833795166	-0.00184163910480827
198	203	7.75129433697411	-0.00719179562040521	0.154323950136609	0.999996716215907	0.00205386361701553	-0.00044619507722731	-0.00146632588441191
199	204	7.75580594674617	-0.00978245551065898	0.137266675194637	0.999995964537195	0.00225549351837413	-0.0015057162168329	-0.000846449636817115
200	201	1.55434490685119	0.000438557791525201	0.0299317626172224	0.999999611607928	0.000452229011526325	0.000659888399972322	-0.000369892165838194
201	205	6.20427173575706	-0.00110324851543139	0.117662533438679	0.999996122027561	0.00135606150574076	-0.00240456425470429	0.000367556496021784
202	204	3.09943072297489	0.000534085144122629	0.0613148379423844	0.999996636671016	0.000806366700480212	-0.00246198206051852	0.000122734400204337
203	206	4.66549600387189	0.00536058140136952	0.0837324882584178	0.999998326711589	0.00111872853206345	-0.00110189460810739	0.000938535437254845
204	205	1.55400524712821	0.0016079249901889	0.0253431982154055	0.999999887160335	-0.000156113371380965	-0.0001538551986809	0.000421469465529961
205	210	7.82022128608391	0.0183081487637293	0.117702746299605	0.999997770592786	0.000834212083066862	0.000292467141477944	0.00191764507369158
206	210	6.26311425933813	0.0133052788077001	0.100287416252728	0.999998771286399	2.84667421054683e-05	-4.24312808252933e-05	0.00156678490000432
